Count,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
8815,0,0,0,0,0,0,0,0,-10,0,35,0,0,0,0,0,0,0,0,-35,0,0,0,10,50,100,0,0,-50,0,0,0,-10,0,0,0,0,0,0,-1000,0,0,0,-30,10,0,0,0,0,1000,0,10,0,0,-100,0,0,0,0,0,0,0,0,0,1,0
8816,0,0,0,0,-35,0,0,1000,0,50,-30,0,10,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,-10,0,10,0,0,0,0,30,0,0,10,0,0,0,0,0,0,-1000,0,-10,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,-100,0,0,69.65
8817,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,-50,35,0,0,0,0,1000,0,0,50,0,-10,0,0,0,30,0,0,0,-10,0,0,0,0,0,10,0,0,10,0,0,-100,100,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,12.66
8818,0,0,0,0,0,0,-100,0,0,35,0,0,50,0,0,0,-10,0,-10,0,0,0,0,0,0,0,1000,-50,10,10,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,30,-1000,0,0,0,0,0,0,0,10,0,0,0,0,100,0,0,0,1,3.23
8819,0,0,0,0,0,0,0,0,-30,0,-100,0,-35,-10,0,0,10,0,0,1000,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,-10,0,-1000,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,100,0,10,0,0,0,0,0,0,35,0,1,10.32
8820,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,100,0,0,0,0,0,0,-10,0,-50,0,0,-100,0,0,0,0,10,0,0,-1000,0,0,0,0,10,0,0,30,-30,0,0,0,0,0,0,0,0,0,0,0,50,0,1000,0,0,1,3.23
8821,0,0,0,0,0,0,-30,0,0,0,0,10,-1000,0,0,0,30,-100,0,0,0,-50,0,0,0,0,-10,0,0,10,0,10,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,50,0,0,0,100,0,-35,0,0,0,0,0,0,1,-77.05
8822,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,-50,-100,0,0,0,10,30,0,0,-1000,0,0,35,0,0,0,0,10,0,-10,0,0,0,-10,0,0,0,0,10,0,-35,0,0,100,0,0,0,0,0,0,1,7.92
8823,-1000,0,0,0,0,0,0,0,0,0,0,0,30,0,0,50,35,-35,0,0,0,-50,0,0,0,0,0,0,0,0,0,10,0,0,-10,0,0,100,0,-10,0,0,0,10,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,-30,0,0,-100,1,5.36
8824,0,30,0,0,0,0,0,-50,0,0,0,0,100,0,-30,10,-10,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,10,0,1000,-100,0,0,0,0,0,0,50,-10,-35,0,0,0,0,0,0,0,0,1,-17.58
8825,-30,0,0,0,0,-1000,30,0,0,10,0,0,0,10,0,0,50,0,35,0,0,10,0,0,0,0,-35,0,0,0,0,0,-10,0,0,-100,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,100,0,1,0
8826,0,0,0,0,0,0,0,0,-50,0,-1000,30,-10,0,0,0,0,0,0,10,-30,0,50,-35,10,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,10,0,0,0,0,-100,0,0,0,0,1000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,3.77
8827,0,0,0,0,0,35,0,0,0,0,0,10,10,30,0,-50,-1000,0,0,-100,0,0,0,0,0,0,-10,0,0,0,-30,0,1000,50,0,0,0,0,0,0,-10,100,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8828,0,0,0,0,0,0,0,0,0,0,0,0,30,-10,0,0,0,10,0,-1000,0,0,50,0,0,-50,-10,0,0,0,0,-30,0,0,0,-35,35,0,0,0,0,0,0,1000,0,10,0,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-10.61
8829,0,0,1000,0,35,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,10,0,0,0,0,0,0,0,-1000,0,0,10,0,0,0,0,0,0,0,0,0,0,-10,0,-35,-10,0,0,0,0,100,0,0,0,10,0,-30,30,0,50,0,0,0,0,0,0,-23.67
8830,-30,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,35,0,0,0,0,-100,1000,-10,0,0,0,10,10,0,0,0,0,0,10,-10,0,0,0,0,0,0,0,-35,30,1,-20.66
8831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,10,-35,0,0,-30,100,0,0,10,0,0,0,0,10,0,0,0,0,0,0,-10,0,-100,0,0,0,0,0,0,0,0,-10,35,0,0,-50,-1000,0,0,0,0,0,0,50,0,0,1,9.94
8832,0,0,0,0,0,0,0,0,100,0,-10,0,0,0,-30,0,0,0,0,-1000,-35,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,1000,0,0,0,0,0,0,35,0,0,-10,0,0,0,50,0,0,0,0,0,-100,30,0,0,0,1,19.79
8833,0,-50,0,0,0,-100,0,0,0,0,-1000,0,0,1000,0,35,0,0,0,0,0,0,10,0,-10,10,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,30,50,0,0,0,0,0,0,0,0,0,0,0,-30,-35,1,14.17
8834,0,1000,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,-35,0,-10,-50,0,-30,0,0,0,0,100,0,0,0,0,0,10,10,0,0,-1000,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-10,35,0,0,30,0,0,0,0,1,14.85
8835,0,0,0,0,-1000,0,0,35,0,10,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-35,-100,10,0,0,0,30,0,0,0,0,100,0,0,0,0,-50,0,0,0,0,10,0,0,50,0,0,0,1000,0,0,0,0,0,0,-24.6
8836,0,0,0,0,0,0,0,0,0,10,0,0,50,0,0,-100,0,1000,10,-1000,0,0,0,0,0,0,0,100,-50,0,0,0,-35,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,-10,-30,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
8837,0,0,0,0,0,0,0,0,-10,0,10,0,0,50,0,0,0,0,0,0,0,0,10,0,0,35,0,0,0,0,1000,30,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,10,0,-35,-50,-10,0,-30,0,100,0,0,0,0,0,0,0,0,0,0,0
8838,100,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1000,0,0,0,0,0,50,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,-35,10,0,-30,35,0,0,10,0,10,0,0,0,0,-50,0,0,0,0,0,0,-1000,0,0,0,61.05
8839,0,100,-35,0,0,0,0,0,0,0,30,1000,0,0,50,0,0,0,0,0,-100,10,-10,0,0,0,0,0,0,-30,0,0,0,10,0,35,0,0,-10,0,0,0,-50,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,1,-5.91
8840,-1000,0,0,0,0,0,-100,0,0,0,0,0,10,0,0,35,0,0,0,0,50,0,0,0,0,0,0,30,10,0,10,0,-30,0,-50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,1000,0,0,-35,0,0,0,0,0,0,-0.36
8841,0,0,0,100,0,50,0,0,0,0,0,1000,30,0,-1000,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,-30,0,0,0,-10,0,0,0,0,0,0,-50,-35,10,0,0,0,0,10,35,0,0,0,0,0,0,0,0,1,-12.07
8842,0,0,-35,0,0,0,0,0,-100,0,30,10,-1000,35,0,10,10,0,0,0,0,0,0,0,0,0,0,1000,-10,0,0,0,0,0,0,0,-50,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0
8843,0,30,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,-10,10,0,0,0,0,-10,0,0,10,0,0,-1000,100,0,-30,0,0,0,-100,50,0,0,0,0,-0.73
8844,0,0,0,-30,0,0,0,0,0,0,-50,0,0,0,-100,0,0,10,0,0,50,0,0,0,0,-1000,0,10,10,0,0,-10,0,100,0,0,0,35,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,1000,0,9.88
8845,0,30,0,0,0,1000,-100,0,0,0,0,0,0,0,0,100,0,-10,0,0,-10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,50,0,0,10,0,0,0,-50,0,35,0,0,0,0,-1000,0,0,0,0,0,-35,0,0,0,1,28.49
8846,0,0,100,0,0,-30,0,0,0,0,0,-35,-50,0,0,0,0,35,0,-10,10,0,0,0,-100,0,0,1000,0,0,0,0,0,-10,0,10,30,0,0,0,10,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.64
8847,0,0,0,35,0,0,0,0,0,100,0,0,-35,1000,-30,0,0,0,0,0,10,0,0,0,0,0,0,50,0,0,-100,0,0,0,10,0,10,0,0,30,0,-10,-1000,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,9.34
8848,0,0,0,0,-35,-100,0,0,0,0,0,35,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,50,-10,100,0,0,0,0,-1000,0,-50,0,0,-30,0,0,0,0,0,0,10,1000,0,0,0,0,30,0,0,0,20.04
8849,0,50,0,35,-35,0,0,0,0,0,10,0,0,0,0,0,0,100,-100,10,0,0,0,0,-30,0,0,0,0,0,0,0,0,30,0,0,10,0,0,1000,0,0,0,0,0,0,0,0,0,0,-10,-1000,0,0,0,-50,0,0,0,0,0,0,0,0,1,0
8850,0,0,0,0,0,0,-1000,-35,0,0,0,0,0,-10,0,0,0,-10,10,-50,0,0,0,0,0,35,0,0,0,1000,-30,10,0,0,0,0,30,0,10,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1,-1.69
8851,0,0,50,0,0,-50,-35,0,0,0,0,0,0,0,0,0,-100,35,0,0,10,0,0,0,0,10,-10,0,0,0,0,0,30,0,0,0,0,0,0,-1000,0,0,0,0,0,-10,-30,0,0,0,0,0,0,0,0,0,0,0,0,100,1000,0,0,0,1,25.1
8852,0,0,0,0,0,0,0,-30,10,10,0,0,0,0,0,100,0,-50,0,0,0,35,0,0,0,0,0,0,0,10,0,1000,0,0,0,0,0,0,-10,-35,0,0,0,-100,0,0,-10,0,0,0,0,0,0,0,-1000,0,0,0,0,50,0,0,0,0,0,-19.13
8853,35,0,0,0,0,0,0,100,0,0,-10,0,0,0,0,0,-50,0,30,0,0,10,0,0,0,0,0,0,-35,0,0,0,-10,0,0,50,10,0,1000,-30,0,0,0,0,0,10,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-19.67
8854,0,0,-35,0,0,0,0,0,0,-10,-10,0,0,-1000,0,0,0,0,-50,0,0,35,0,10,0,0,0,0,0,10,0,0,0,-30,0,0,0,0,0,100,0,0,50,0,0,0,-100,0,0,0,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51
8855,0,0,35,0,0,0,0,0,0,0,1000,50,10,0,0,30,0,0,10,-10,0,-10,0,100,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,-30,-1000,0,-100,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,1,12
8856,0,0,0,0,0,0,0,0,1000,0,-10,0,0,30,0,35,0,0,0,0,10,10,50,-10,0,0,0,0,0,-100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,-35,0,0,-50,0,0,0,0,0,0,0,100,0,0,0,0,-1000,0,-7.09
8857,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,-30,-100,0,0,-35,1000,0,0,0,0,10,0,0,0,0,0,0,-10,0,0,0,50,0,-50,0,0,0,0,0,0,0,35,0,0,0,10,0,0,-10,-1000,0,0,0,100,0,0,0,0,1,-1.96
8858,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,10,0,100,0,0,0,-100,50,0,1000,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,10,0,0,-30,0,30,-10,10,0,0,0,0,0,0,0,0,35,-1000,0,11.46
8859,0,0,0,-35,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,10,0,0,0,0,0,0,0,0,-100,0,100,0,0,0,0,-30,-10,0,0,0,-50,-10,0,0,1000,0,10,0,0,50,0,0,0,0,35,1,55.85
8860,0,30,1000,100,0,35,-100,0,0,0,0,0,0,0,0,0,0,0,10,50,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,10,0,0,0,0,0,0,-1000,0,0,-10,0,-10,-35,0,0,0,0,0,0,0,0,0,0,0,1,-3.16
8861,0,0,0,0,0,0,1000,0,10,0,0,-35,0,0,0,-10,0,0,0,0,0,10,-30,0,-100,0,0,0,30,10,100,0,50,0,0,0,0,0,0,0,-1000,0,0,0,0,-50,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.38
8862,0,0,0,-1000,-35,0,0,0,0,-100,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,35,0,-10,0,-10,0,0,0,0,30,0,-50,0,0,-30,0,0,0,0,100,50,0,1,12.41
8863,-35,-50,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,100,0,0,-10,1000,0,10,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,-100,10,0,-10,0,0,0,0,0,-1000,0,0,35,0,0,0,1,-25.98
8864,0,-1000,0,0,0,35,0,0,-35,-50,0,0,50,10,0,10,0,0,-10,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-100,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,100,0,0,0,30,0,0,0,0,-7.83
8865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1000,0,0,10,0,0,0,0,0,0,0,0,0,0,-10,0,0,30,0,100,0,-35,-100,0,0,10,-10,0,0,0,10,0,0,0,0,0,-30,0,-50,-1000,0,1,-13.89
8866,0,0,50,35,0,0,0,0,10,0,0,-10,0,0,0,0,0,100,-35,1000,0,-1000,0,0,0,0,10,0,0,-100,0,0,0,0,0,0,0,0,0,10,0,0,0,-30,0,0,0,0,-50,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
8867,0,0,0,0,0,0,0,-100,-10,0,0,0,0,-10,0,0,0,0,0,0,0,-30,0,0,0,0,0,0,10,0,35,0,0,10,30,-50,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,10,0,0,0,50,100,0,0,0,0,0,0,-1000,0,-11.48
8868,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-10,0,0,0,0,0,35,0,100,0,0,0,0,-100,10,-10,0,0,0,0,-50,10,0,30,0,0,0,0,0,-35,0,0,0,0,1000,0,0,0,0,-1000,0,0,0,1,69.28
8869,-1000,0,0,0,0,0,0,0,0,0,-100,-30,0,-10,0,0,0,0,0,0,0,0,0,-50,50,0,35,0,0,0,0,0,0,0,1000,0,30,0,0,100,0,0,-10,0,0,0,0,0,0,10,0,0,10,0,0,0,0,-35,0,0,0,0,0,0,0,8.14
8870,0,0,0,35,100,0,0,0,0,0,0,-50,0,0,10,0,0,0,0,0,-10,0,0,-35,0,-10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,-30,0,0,0,0,-1000,50,0,0,1000,0,0,-29.63
8871,0,0,-50,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-35,0,0,0,0,0,10,0,-30,0,1000,0,-10,30,-1000,0,35,0,0,0,0,0,10,0,-100,0,0,100,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.73
8872,0,0,30,0,0,0,0,0,0,0,50,0,0,-100,10,0,0,0,-10,-10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-50,0,-30,-1000,0,0,0,0,0,0,-35,0,0,0,10,0,0,0,0,0,1000,0,0,0,0,13.42
8873,0,0,30,50,0,-100,0,0,0,0,-30,0,0,0,0,0,10,0,0,0,0,-10,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-35,0,0,0,0,0,0,-10,0,10,10,0,0,0,0,0,0,1000,0,35,0,-12.93
8874,0,0,0,0,0,0,0,0,0,0,-10,-100,0,0,0,-50,1000,0,35,0,-1000,0,10,0,0,50,0,0,0,0,-35,10,0,0,0,0,0,0,0,0,0,0,0,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,-30,0,0,0,1,0.9
8875,35,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,30,0,100,-10,0,0,0,0,10,0,0,-30,0,10,0,0,0,0,-10,0,0,-1000,0,0,0,0,0,1000,0,0,0,0,50,0,0,0,-100,-35,0,0,0,0,0,0,1,40.99
8876,0,0,0,0,0,0,0,0,-10,100,35,0,-50,50,0,0,0,0,0,0,0,0,30,0,0,0,10,0,1000,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,-30,0,0,0,0,0,0,-1000,0,0,-100,1,16.78
8877,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,10,-30,0,0,0,0,10,0,-50,0,0,-100,-1000,0,0,0,0,10,0,0,-35,1000,0,0,0,-10,0,0,0,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.62
8878,0,0,0,0,0,0,0,0,0,-30,0,0,0,-10,-1000,0,0,10,0,0,0,0,0,-50,0,0,0,0,0,0,-35,0,10,0,0,35,0,0,100,0,0,0,10,0,0,0,1000,0,0,-10,0,30,0,0,0,0,0,0,0,-100,0,0,0,0,0,-6.99
8879,0,0,0,0,0,-35,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,30,0,0,0,0,0,0,-50,0,-30,0,0,1000,0,0,0,0,0,0,-10,0,10,0,50,0,0,0,0,0,-10,0,0,0,0,100,-1000,0,0,0,32.66
8880,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,35,0,0,0,0,0,0,0,-10,50,0,0,0,0,0,-30,-1000,0,-10,0,10,0,0,0,0,100,10,1000,0,0,0,0,0,0,0,0,-35,0,-100,0,30,0,0,0,0,0,0,0,0,1,0
8881,0,0,0,0,0,0,0,-100,0,10,0,-50,0,35,0,0,-1000,0,0,-10,0,0,0,-30,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,50,0,0,-35,0,0,0,0,-10,0,10,30,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,-22.58
8882,0,0,0,0,0,0,50,0,10,0,-100,-10,0,0,0,0,0,0,0,0,0,100,0,1000,-35,0,0,0,0,0,0,0,-30,0,10,0,0,0,0,0,0,0,0,0,-50,10,0,0,0,-1000,-10,0,0,0,35,0,0,0,0,0,0,0,0,0,0,17.18
8883,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,1000,-10,-10,10,0,0,35,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,100,10,0,30,0,0,0,0,0,-1000,0,0,0,0,0,10,0,0,0,0,0,0,-50,0,0,0,1,7.84
8884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,0,30,0,0,0,0,0,0,10,0,0,0,0,0,10,-35,0,0,0,0,0,0,0,10,0,-10,0,-10,0,1000,0,0,-100,0,0,0,0,0,35,-1000,50,0,100,0,0,0,0,0,0
8885,0,0,0,0,0,0,0,0,0,-100,0,30,-35,0,0,0,0,0,0,0,0,-30,10,0,0,100,0,0,0,10,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,50,-10,10,0,-1000,0,0,35,0,0,0,0,20.11
8886,0,0,0,0,30,0,0,0,0,0,0,0,0,35,0,0,0,0,0,100,0,0,0,1000,0,0,-10,0,10,0,0,10,0,0,0,-30,10,0,0,0,0,50,-35,0,0,0,0,0,0,0,0,0,0,-1000,0,-50,0,0,0,0,0,0,-100,0,1,11.57
8887,-30,0,50,0,0,0,0,0,-50,1000,30,0,0,0,0,0,0,-10,0,0,0,-100,0,10,0,0,0,0,0,0,10,0,0,0,-35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,100,0,0,0,0,0,-1000,0,0,0,1,18.8
8888,0,0,1000,0,0,0,0,0,0,0,0,0,35,-35,0,0,0,-10,0,0,10,0,0,0,50,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-50,0,-100,30,0,-1000,100,0,26.71
8889,0,0,0,1000,0,0,0,0,-1000,0,0,0,0,0,0,0,10,0,0,10,0,100,0,-50,0,0,0,-10,50,30,0,0,0,-100,0,0,0,0,35,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,-30,0,0,0,0,0,0,-35,0,0,0,16.09
8890,0,0,0,0,0,0,0,30,50,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,10,10,0,0,0,0,-10,0,0,-50,1000,-10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,-35,35,0,0,0,0,0,-1000,0,1,-3.88
8891,-1000,0,0,0,0,0,0,0,0,-30,0,0,0,1000,0,0,0,0,-35,10,0,0,0,0,0,0,0,0,0,0,-10,0,50,0,0,30,0,0,0,0,-50,-10,0,0,0,0,-100,0,0,0,100,0,10,0,0,0,0,0,0,35,0,0,0,0,0,13.11
8892,0,0,0,30,0,0,-30,0,10,0,0,0,35,0,0,0,0,100,0,0,0,-35,0,0,0,0,0,0,-100,0,0,0,-10,0,0,0,0,0,1000,50,0,0,0,0,0,0,0,10,0,0,-10,0,10,0,0,0,0,0,-1000,0,0,0,0,0,1,27.69
8893,0,0,0,0,0,0,0,0,10,0,0,0,0,10,-35,0,50,-10,0,0,0,0,0,0,0,0,0,30,-30,0,0,0,100,0,-10,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,0,10,0,0,0,0,0,35,0,1000,0,0,-48.19
8894,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-35,-1000,0,0,0,35,-30,0,100,10,0,0,1000,0,30,0,-10,-50,0,0,0,0,0,0,0,0,-10,10,0,0,0,0,0,0,0,0,0,0,0
8895,0,0,-100,0,0,0,0,0,0,-10,0,0,0,-10,0,0,0,0,-1000,0,-35,0,0,0,-30,35,0,0,1000,0,0,0,0,0,10,0,0,0,0,0,0,0,100,10,0,0,0,0,0,-50,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5.85
8896,0,0,0,0,0,0,0,50,35,0,0,0,10,0,0,0,0,0,-50,0,0,0,0,100,10,0,0,0,1000,30,0,0,-35,0,0,0,0,0,0,0,0,-100,0,-1000,0,0,0,-10,10,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,23.46
8897,0,0,0,0,0,0,0,0,0,0,-1000,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,-35,100,35,10,0,10,0,-10,0,0,0,10,0,0,1000,0,0,0,0,0,0,0,50,0,-10,0,0,0,0,0,0,0,0,0,30,0,0,0,-50,0,-20.77
8898,0,0,30,0,100,50,0,0,0,-10,0,0,0,0,0,0,-35,0,10,0,0,0,0,10,0,0,0,-10,0,0,0,0,35,0,0,0,10,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,-30,-50,0,0,0,0,0,-37.19
8899,35,100,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,10,50,-10,-50,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,-10,30,0,0,0,0,-100,0,0,0,0,10,0,0,0,0,0,0,0,0,-35,0,0,0,0,-30,0,0,0
8900,0,1000,0,50,0,0,0,100,0,0,-50,-10,0,0,0,10,0,-35,10,0,0,0,0,0,0,0,0,10,0,-10,0,35,0,0,0,0,0,0,0,0,0,0,-1000,0,-100,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,-27.59
8901,0,0,35,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,10,10,0,0,-1000,0,30,0,10,0,0,0,0,0,0,100,0,0,0,0,0,-10,0,-30,1000,0,0,0,50,-35,0,0,0,0,-100,0,0,0,0,0,0,0,-24.25
8902,0,0,0,0,0,0,0,0,0,0,0,10,0,-10,0,0,0,0,0,10,-30,0,10,-10,0,0,0,0,0,0,0,30,35,0,-1000,0,0,0,-50,0,0,-35,0,0,0,0,0,0,0,0,0,0,1000,0,0,50,0,0,0,0,0,100,0,0,0,-27.56
8903,-1000,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-10,0,0,0,0,-50,-10,0,0,0,0,0,0,0,10,100,0,1000,0,0,-100,50,0,0,0,30,0,0,0,0,0,0,-35,0,0,0,0,0,0,35,0,0,1,63.37
8904,0,-35,0,0,0,0,0,-1000,0,0,0,0,0,-30,-50,0,0,0,10,0,0,0,0,0,-10,-100,0,0,35,0,0,10,0,0,0,-10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,10,0,100,0,0,0,0,0,0,0,0,27.37
8905,50,30,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,-10,10,0,0,0,0,0,0,0,0,-30,0,1000,0,0,10,100,0,35,0,0,0,0,0,0,10,0,0,0,0,0,-10,0,0,0,0,0,0,0,-1000,0,0,0,0,0,-100,0,0,1,-11.57
8906,0,0,0,0,0,0,0,0,0,-35,0,0,-50,0,-100,0,0,0,0,0,0,10,30,0,0,1000,0,0,0,0,-10,0,0,0,50,0,100,0,35,0,-1000,0,10,0,0,0,0,10,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14
8907,100,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,-10,0,0,0,0,0,10,1000,0,0,10,0,0,-10,0,-35,30,0,0,35,0,0,0,0,0,0,10,0,0,0,-1000,0,0,0,0,-50,0,0,0,1,-9.79
8908,1000,0,0,35,0,0,0,0,0,0,50,0,30,0,0,10,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,-1000,0,0,-10,10,0,10,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,100,0,-50,0,0,1,21.11
8909,0,0,0,0,0,0,0,50,0,0,0,0,0,10,0,0,0,-30,30,0,0,0,0,0,0,-10,0,0,0,0,0,-35,10,0,0,0,0,-10,0,0,0,0,100,0,-100,0,1000,0,0,0,0,0,0,0,0,-50,35,-1000,0,0,0,0,0,0,1,0
